Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences,month,month_name
2006090812217,2006-09-05 00:00:00,2006-08-25 00:00:00,DCA,Ronald Reagan Washington National Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1800.0,Denied,0.0,Deny,11.0,1800.0,8.0,August
0212118M,2004-02-12 00:00:00,2004-01-18 00:00:00,DCA,Ronald Reagan Washington National Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1960.0,Denied,0.0,Deny,25.0,1960.0,1.0,January
2004063057941,2004-06-10 00:00:00,2004-03-19 00:00:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,2000.0,Denied,0.0,Deny,83.0,2000.0,3.0,March
2007013119962,2007-01-25 00:00:00,2007-01-19 00:00:00,DCA,Ronald Reagan Washington National Airport,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Locks,1900.0,Denied,0.0,Deny,6.0,1900.0,1.0,January
2004051452166,2004-03-30 00:00:00,2004-02-25 00:00:00,LGB,Long Beach,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,878.67,Denied,0.0,Deny,34.0,878.67,2.0,February
2009091863828,2009-09-17 00:00:00,2009-09-10 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1250.0,Denied,0.0,Deny,7.0,1250.0,9.0,September
2005051684721,2005-05-13 00:00:00,2005-03-10 00:00:00,TPA,Tampa International,Southwest Airlines,Property Damage,Checkpoint,Musical Instruments - Other - Over $250,2000.0,Denied,0.0,Deny,64.0,2000.0,3.0,March
22885,2003-01-14 00:00:00,2002-11-22 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,10100.0,Settled,100.0,Settle,53.0,10000.0,11.0,November
2004062256881,2004-05-27 00:00:00,2004-03-24 00:00:00,JFK,John F. Kennedy International,UAL,Passenger Property Loss,Checkpoint,Jewelry - Fine,1500.0,Denied,0.0,Deny,64.0,1500.0,3.0,March
2004081161201,2004-07-09 00:00:00,2004-08-13 00:00:00,LAS,McCarran International,AirTran Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,13566.0,Denied,0.0,Deny,-35.0,13566.0,8.0,August
0617706L,2003-01-02 00:00:00,2002-12-06 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Other,Luggage (all types including footlockers),2720.0,Settled,1350.0,Settle,27.0,1370.0,12.0,December
2004112167552,2004-10-08 00:00:00,2004-09-19 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Other,3000.0,Settled,750.0,Settle,19.0,2250.0,9.0,September
2005091992856,2005-09-12 00:00:00,2005-07-17 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1102.0,Denied,0.0,Deny,57.0,1102.0,7.0,July
2006020901295,2006-02-06 00:00:00,2006-01-29 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Other,1000.0,Denied,0.0,Deny,8.0,1000.0,1.0,January
2008032441413,2008-03-17 00:00:00,2007-08-17 00:00:00,SBN,South Bend Regional,UAL,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Eyeglasses - (including contact lenses); Other,987.0,Denied,0.0,Deny,213.0,987.0,8.0,August
2005122298293,2005-12-15 00:00:00,2005-11-09 00:00:00,SLC,Salt Lake City International Airport,Southwest Airlines,Property Damage,Checked Baggage,Computer - Laptop,1657.0,Denied,0.0,Deny,36.0,1657.0,11.0,November
2007060426122,2007-05-25 00:00:00,2007-05-09 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,6200.0,Denied,0.0,Deny,16.0,6200.0,5.0,May
2007041323940,2007-04-11 00:00:00,2007-03-01 00:00:00,LGB,Long Beach,Jet Blue,Property Damage,Checkpoint,Computer - Laptop,1190.02,Settled,199.0,Settle,41.0,991.02,3.0,March
2009092463974,2009-09-17 00:00:00,2009-08-19 00:00:00,PHX,Phoenix Sky Harbor International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,975.0,Denied,0.0,Deny,29.0,975.0,8.0,August
